Year,Population,Metro Area
2007-12-31 00:00:00,3204196,"Minneapolis-St. Paul-Bloomington, MN-WI"
1999-12-31 00:00:00,3200587,"Riverside-San Bernardino-Ontario, CA"
1989-12-31 00:00:00,3192140,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
2018-12-31 00:00:00,3185968,"Santa Ana-Anaheim-Irvine, CA"
2017-12-31 00:00:00,3179950,"Santa Ana-Anaheim-Irvine, CA"
2012-12-31 00:00:00,3175201,"San Diego-Carlsbad-San Marcos, CA"
2016-12-31 00:00:00,3170707,"Santa Ana-Anaheim-Irvine, CA"
2006-12-31 00:00:00,3167666,"Minneapolis-St. Paul-Bloomington, MN-WI"
1991-12-31 00:00:00,3163883,"Atlanta-Sandy Springs-Marietta, GA"
2015-12-31 00:00:00,3153962,"Santa Ana-Anaheim-Irvine, CA"
1980-12-31 00:00:00,3147640,"Houston-Baytown-Sugar Land, TX"
2018-12-31 00:00:00,3142663,"Tampa-St. Petersburg-Clearwater, FL"
1988-12-31 00:00:00,3139889,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
1998-12-31 00:00:00,3138679,"Dallas-Plano-Irving, TX"
2011-12-31 00:00:00,3137372,"San Diego-Carlsbad-San Marcos, CA"
2005-12-31 00:00:00,3132772,"Minneapolis-St. Paul-Bloomington, MN-WI"
2014-12-31 00:00:00,3130322,"Santa Ana-Anaheim-Irvine, CA"
1998-12-31 00:00:00,3116675,"Riverside-San Bernardino-Ontario, CA"
2013-12-31 00:00:00,3108009,"Santa Ana-Anaheim-Irvine, CA"
2004-12-31 00:00:00,3106569,"Minneapolis-St. Paul-Bloomington, MN-WI"
2010-12-31 00:00:00,3095313,"San Diego-Carlsbad-San Marcos, CA"
2017-12-31 00:00:00,3091225,"Tampa-St. Petersburg-Clearwater, FL"
1990-12-31 00:00:00,3087755,"Atlanta-Sandy Springs-Marietta, GA"
2012-12-31 00:00:00,3080419,"Santa Ana-Anaheim-Irvine, CA"
2003-12-31 00:00:00,3078253,"Minneapolis-St. Paul-Bloomington, MN-WI"
1987-12-31 00:00:00,3074972,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
1997-12-31 00:00:00,3054926,"Dallas-Plano-Irving, TX"
2009-12-31 00:00:00,3053793,"San Diego-Carlsbad-San Marcos, CA"
2002-12-31 00:00:00,3053303,"Minneapolis-St. Paul-Bloomington, MN-WI"
2011-12-31 00:00:00,3050867,"Santa Ana-Anaheim-Irvine, CA"
1997-12-31 00:00:00,3048895,"Riverside-San Bernardino-Ontario, CA"
2018-12-31 00:00:00,3048064,"Seattle-Bellevue-Everett, WA"
1979-12-31 00:00:00,3043200,"Houston-Baytown-Sugar Land, TX"
2016-12-31 00:00:00,3034215,"Tampa-St. Petersburg-Clearwater, FL"
2009-12-31 00:00:00,3026786,"Santa Ana-Anaheim-Irvine, CA"
2001-12-31 00:00:00,3024111,"Minneapolis-St. Paul-Bloomington, MN-WI"
1989-12-31 00:00:00,3020316,"Atlanta-Sandy Springs-Marietta, GA"
2008-12-31 00:00:00,3019274,"San Diego-Carlsbad-San Marcos, CA"
1999-12-31 00:00:00,3013696,"Phoenix-Mesa-Scottsdale, AZ"
2010-12-31 00:00:00,3010232,"Santa Ana-Anaheim-Irvine, CA"
1986-12-31 00:00:00,3008031,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
2017-12-31 00:00:00,3007268,"Seattle-Bellevue-Everett, WA"
1996-12-31 00:00:00,2995310,"Riverside-San Bernardino-Ontario, CA"
2008-12-31 00:00:00,2989141,"Santa Ana-Anaheim-Irvine, CA"
2000-12-31 00:00:00,2981616,"Minneapolis-St. Paul-Bloomington, MN-WI"
2007-12-31 00:00:00,2975656,"San Diego-Carlsbad-San Marcos, CA"
1996-12-31 00:00:00,2972504,"Dallas-Plano-Irving, TX"
2015-12-31 00:00:00,2969251,"Tampa-St. Petersburg-Clearwater, FL"
2007-12-31 00:00:00,2957902,"Santa Ana-Anaheim-Irvine, CA"
2005-12-31 00:00:00,2957263,"Santa Ana-Anaheim-Irvine, CA"
2004-12-31 00:00:00,2956096,"Santa Ana-Anaheim-Irvine, CA"
2016-12-31 00:00:00,2954297,"Seattle-Bellevue-Everett, WA"
1995-12-31 00:00:00,2953439,"Riverside-San Bernardino-Ontario, CA"
2006-12-31 00:00:00,2953062,"Santa Ana-Anaheim-Irvine, CA"
1988-12-31 00:00:00,2952623,"Atlanta-Sandy Springs-Marietta, GA"
2006-12-31 00:00:00,2947222,"San Diego-Carlsbad-San Marcos, CA"
2005-12-31 00:00:00,2941770,"San Diego-Carlsbad-San Marcos, CA"
1985-12-31 00:00:00,2941281,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
2003-12-31 00:00:00,2940109,"Santa Ana-Anaheim-Irvine, CA"
2004-12-31 00:00:00,2935672,"San Diego-Carlsbad-San Marcos, CA"
2018-12-31 00:00:00,2932415,"Denver-Aurora, CO"
1998-12-31 00:00:00,2930726,"Phoenix-Mesa-Scottsdale, AZ"
2003-12-31 00:00:00,2926814,"San Diego-Carlsbad-San Marcos, CA"
1978-12-31 00:00:00,2925300,"Houston-Baytown-Sugar Land, TX"
2002-12-31 00:00:00,2917106,"Santa Ana-Anaheim-Irvine, CA"
2014-12-31 00:00:00,2912875,"Tampa-St. Petersburg-Clearwater, FL"
1994-12-31 00:00:00,2908698,"Riverside-San Bernardino-Ontario, CA"
2002-12-31 00:00:00,2901235,"San Diego-Carlsbad-San Marcos, CA"
1995-12-31 00:00:00,2899732,"Dallas-Plano-Irving, TX"
2015-12-31 00:00:00,2896610,"Seattle-Bellevue-Everett, WA"
2017-12-31 00:00:00,2892979,"Denver-Aurora, CO"
2001-12-31 00:00:00,2890972,"Santa Ana-Anaheim-Irvine, CA"
1984-12-31 00:00:00,2884290,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
2009-12-31 00:00:00,2875904,"Nassau-Suffolk, NY"
1999-12-31 00:00:00,2872109,"Minneapolis-St. Paul-Bloomington, MN-WI"
2013-12-31 00:00:00,2870355,"Tampa-St. Petersburg-Clearwater, FL"
1987-12-31 00:00:00,2869192,"Atlanta-Sandy Springs-Marietta, GA"
2001-12-31 00:00:00,2867094,"San Diego-Carlsbad-San Marcos, CA"
1993-12-31 00:00:00,2866812,"Riverside-San Bernardino-Ontario, CA"
2008-12-31 00:00:00,2866586,"Nassau-Suffolk, NY"
2007-12-31 00:00:00,2864793,"Nassau-Suffolk, NY"
2005-12-31 00:00:00,2859479,"Nassau-Suffolk, NY"
2006-12-31 00:00:00,2859081,"Nassau-Suffolk, NY"
2016-12-31 00:00:00,2857549,"Denver-Aurora, CO"
2015-12-31 00:00:00,2856772,"St. Louis, MO-IL"
2004-12-31 00:00:00,2856427,"Nassau-Suffolk, NY"
2000-12-31 00:00:00,2856372,"Santa Ana-Anaheim-Irvine, CA"
2017-12-31 00:00:00,2854953,"St. Louis, MO-IL"
2016-12-31 00:00:00,2854529,"St. Louis, MO-IL"
2018-12-31 00:00:00,2854365,"St. Louis, MO-IL"
2014-12-31 00:00:00,2853202,"St. Louis, MO-IL"
2009-12-31 00:00:00,2852905,"St. Louis, MO-IL"
2014-12-31 00:00:00,2850786,"Nassau-Suffolk, NY"
2013-12-31 00:00:00,2849888,"Nassau-Suffolk, NY"
2013-12-31 00:00:00,2849110,"St. Louis, MO-IL"
2015-12-31 00:00:00,2847597,"Nassau-Suffolk, NY"
2012-12-31 00:00:00,2846760,"Nassau-Suffolk, NY"
2012-12-31 00:00:00,2846413,"St. Louis, MO-IL"
2012-12-31 00:00:00,2845719,"Tampa-St. Petersburg-Clearwater, FL"
2011-12-31 00:00:00,2845014,"Nassau-Suffolk, NY"
2011-12-31 00:00:00,2844773,"St. Louis, MO-IL"
2016-12-31 00:00:00,2843267,"Nassau-Suffolk, NY"
2014-12-31 00:00:00,2843147,"Seattle-Bellevue-Everett, WA"
2008-12-31 00:00:00,2842565,"St. Louis, MO-IL"
1997-12-31 00:00:00,2841395,"Phoenix-Mesa-Scottsdale, AZ"
2017-12-31 00:00:00,2841235,"Nassau-Suffolk, NY"
2003-12-31 00:00:00,2840348,"Nassau-Suffolk, NY"
1994-12-31 00:00:00,2840013,"Dallas-Plano-Irving, TX"
2018-12-31 00:00:00,2839436,"Nassau-Suffolk, NY"
2010-12-31 00:00:00,2837592,"St. Louis, MO-IL"
2010-12-31 00:00:00,2832882,"Nassau-Suffolk, NY"
1998-12-31 00:00:00,2830434,"Minneapolis-St. Paul-Bloomington, MN-WI"
2007-12-31 00:00:00,2830349,"St. Louis, MO-IL"
1983-12-31 00:00:00,2829894,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
2011-12-31 00:00:00,2828748,"Tampa-St. Petersburg-Clearwater, FL"
2000-12-31 00:00:00,2824987,"San Diego-Carlsbad-San Marcos, CA"
1992-12-31 00:00:00,2822442,"Riverside-San Bernardino-Ontario, CA"
1999-12-31 00:00:00,2820844,"San Diego-Carlsbad-San Marcos, CA"
2002-12-31 00:00:00,2817908,"Nassau-Suffolk, NY"
2018-12-31 00:00:00,2816968,"Oakland-Fremont-Hayward, CA"
2006-12-31 00:00:00,2815424,"St. Louis, MO-IL"
2015-12-31 00:00:00,2813514,"Denver-Aurora, CO"
1977-12-31 00:00:00,2809500,"Houston-Baytown-Sugar Land, TX"
2017-12-31 00:00:00,2802994,"Oakland-Fremont-Hayward, CA"
2018-12-31 00:00:00,2802789,"Baltimore-Towson, MD"
2017-12-31 00:00:00,2798587,"Baltimore-Towson, MD"
2005-12-31 00:00:00,2796765,"St. Louis, MO-IL"
1997-12-31 00:00:00,2795024,"Minneapolis-St. Paul-Bloomington, MN-WI"
2016-12-31 00:00:00,2794294,"Baltimore-Towson, MD"
1982-12-31 00:00:00,2793075,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
2001-12-31 00:00:00,2791883,"Nassau-Suffolk, NY"
2013-12-31 00:00:00,2791779,"Seattle-Bellevue-Everett, WA"
2015-12-31 00:00:00,2790285,"Baltimore-Towson, MD"
2016-12-31 00:00:00,2787500,"Oakland-Fremont-Hayward, CA"
1993-12-31 00:00:00,2786103,"Dallas-Plano-Irving, TX"
2010-12-31 00:00:00,2783243,"Tampa-St. Petersburg-Clearwater, FL"
2004-12-31 00:00:00,2782658,"St. Louis, MO-IL"
2014-12-31 00:00:00,2780300,"Baltimore-Towson, MD"
1986-12-31 00:00:00,2772539,"Atlanta-Sandy Springs-Marietta, GA"
2013-12-31 00:00:00,2768374,"Baltimore-Towson, MD"
2003-12-31 00:00:00,2767285,"St. Louis, MO-IL"
1998-12-31 00:00:00,2766123,"San Diego-Carlsbad-San Marcos, CA"
2018-12-31 00:00:00,2761581,"Miami-Miami Beach-Kendall, FL"
1999-12-31 00:00:00,2760948,"Santa Ana-Anaheim-Irvine, CA"
1996-12-31 00:00:00,2760875,"Minneapolis-St. Paul-Bloomington, MN-WI"
1971-12-31 00:00:00,2760800,"Pittsburgh, PA"
1981-12-31 00:00:00,2760147,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
2000-12-31 00:00:00,2759802,"Nassau-Suffolk, NY"
1970-12-31 00:00:00,2759560,"Pittsburgh, PA"
2015-12-31 00:00:00,2759240,"Oakland-Fremont-Hayward, CA"
2002-12-31 00:00:00,2757045,"St. Louis, MO-IL"
2014-12-31 00:00:00,2754641,"Denver-Aurora, CO"
2012-12-31 00:00:00,2754611,"Baltimore-Towson, MD"
1996-12-31 00:00:00,2753549,"Phoenix-Mesa-Scottsdale, AZ"
1972-12-31 00:00:00,2751900,"Pittsburgh, PA"
2009-12-31 00:00:00,2747272,"Tampa-St. Petersburg-Clearwater, FL"
2017-12-31 00:00:00,2744878,"Miami-Miami Beach-Kendall, FL"
2012-12-31 00:00:00,2743475,"Seattle-Bellevue-Everett, WA"
2001-12-31 00:00:00,2742063,"St. Louis, MO-IL"
1991-12-31 00:00:00,2739298,"Riverside-San Bernardino-Ontario, CA"
1992-12-31 00:00:00,2735614,"Dallas-Plano-Irving, TX"
2011-12-31 00:00:00,2733547,"Baltimore-Towson, MD"
1973-12-31 00:00:00,2730100,"Pittsburgh, PA"
2008-12-31 00:00:00,2730007,"Tampa-St. Petersburg-Clearwater, FL"
1995-12-31 00:00:00,2725644,"Minneapolis-St. Paul-Bloomington, MN-WI"
2000-12-31 00:00:00,2724464,"St. Louis, MO-IL"
1998-12-31 00:00:00,2723782,"Santa Ana-Anaheim-Irvine, CA"
2016-12-31 00:00:00,2722574,"Miami-Miami Beach-Kendall, FL"
1997-12-31 00:00:00,2722060,"San Diego-Carlsbad-San Marcos, CA"
2014-12-31 00:00:00,2718032,"Oakland-Fremont-Hayward, CA"
2007-12-31 00:00:00,2711222,"Tampa-St. Petersburg-Clearwater, FL"
2010-12-31 00:00:00,2710489,"Baltimore-Towson, MD"
1976-12-31 00:00:00,2704400,"Houston-Baytown-Sugar Land, TX"
1980-12-31 00:00:00,2704189,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
1974-12-31 00:00:00,2703000,"Pittsburgh, PA"
2013-12-31 00:00:00,2700774,"Denver-Aurora, CO"
1975-12-31 00:00:00,2700700,"Pittsburgh, PA"
2011-12-31 00:00:00,2696128,"Seattle-Bellevue-Everett, WA"
1979-12-31 00:00:00,2695600,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
1976-12-31 00:00:00,2694000,"Pittsburgh, PA"
1978-12-31 00:00:00,2690900,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
2009-12-31 00:00:00,2690886,"Baltimore-Towson, MD"
1994-12-31 00:00:00,2690359,"Minneapolis-St. Paul-Bloomington, MN-WI"
1991-12-31 00:00:00,2689856,"Dallas-Plano-Irving, TX"
1999-12-31 00:00:00,2688904,"Nassau-Suffolk, NY"
2015-12-31 00:00:00,2688156,"Miami-Miami Beach-Kendall, FL"
1999-12-31 00:00:00,2685847,"St. Louis, MO-IL"
2006-12-31 00:00:00,2684639,"Tampa-St. Petersburg-Clearwater, FL"
1977-12-31 00:00:00,2683600,"Pittsburgh, PA"
1998-12-31 00:00:00,2677926,"St. Louis, MO-IL"
2008-12-31 00:00:00,2677712,"Baltimore-Towson, MD"
1985-12-31 00:00:00,2677192,"Atlanta-Sandy Springs-Marietta, GA"
1978-12-31 00:00:00,2674900,"Pittsburgh, PA"
2013-12-31 00:00:00,2674005,"Oakland-Fremont-Hayward, CA"
1996-12-31 00:00:00,2673685,"San Diego-Carlsbad-San Marcos, CA"
1997-12-31 00:00:00,2673457,"St. Louis, MO-IL"
1998-12-31 00:00:00,2671544,"Nassau-Suffolk, NY"
1970-12-31 00:00:00,2670368,"Detroit-Livonia-Dearborn, MI"
1977-12-31 00:00:00,2670100,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
2007-12-31 00:00:00,2669702,"Baltimore-Towson, MD"
1971-12-31 00:00:00,2669000,"Detroit-Livonia-Dearborn, MI"
1976-12-31 00:00:00,2667800,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
1997-12-31 00:00:00,2665599,"Santa Ana-Anaheim-Irvine, CA"
1996-12-31 00:00:00,2664660,"St. Louis, MO-IL"
2006-12-31 00:00:00,2662048,"Baltimore-Towson, MD"
1995-12-31 00:00:00,2661324,"Phoenix-Mesa-Scottsdale, AZ"
2014-12-31 00:00:00,2660389,"Miami-Miami Beach-Kendall, FL"
1979-12-31 00:00:00,2659600,"Pittsburgh, PA"
1997-12-31 00:00:00,2659447,"Nassau-Suffolk, NY"
1995-12-31 00:00:00,2656324,"St. Louis, MO-IL"
1993-12-31 00:00:00,2654810,"Minneapolis-St. Paul-Bloomington, MN-WI"
1975-12-31 00:00:00,2654700,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
1996-12-31 00:00:00,2652984,"Nassau-Suffolk, NY"
1972-12-31 00:00:00,2652500,"Detroit-Livonia-Dearborn, MI"
2012-12-31 00:00:00,2650456,"Denver-Aurora, CO"
2005-12-31 00:00:00,2649586,"Baltimore-Towson, MD"
1980-12-31 00:00:00,2648991,"Pittsburgh, PA"
1995-12-31 00:00:00,2648005,"Nassau-Suffolk, NY"
1974-12-31 00:00:00,2645600,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
1994-12-31 00:00:00,2645415,"St. Louis, MO-IL"
2010-12-31 00:00:00,2644584,"Seattle-Bellevue-Everett, WA"
1973-12-31 00:00:00,2641600,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
1995-12-31 00:00:00,2641561,"San Diego-Carlsbad-San Marcos, CA"
1994-12-31 00:00:00,2641331,"Nassau-Suffolk, NY"
2005-12-31 00:00:00,2638814,"Tampa-St. Petersburg-Clearwater, FL"
2004-12-31 00:00:00,2638066,"Baltimore-Towson, MD"
1993-12-31 00:00:00,2636506,"St. Louis, MO-IL"
1990-12-31 00:00:00,2636051,"Dallas-Plano-Irving, TX"
2013-12-31 00:00:00,2635640,"Miami-Miami Beach-Kendall, FL"
1993-12-31 00:00:00,2634763,"Nassau-Suffolk, NY"
1972-12-31 00:00:00,2632500,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
2012-12-31 00:00:00,2631869,"Oakland-Fremont-Hayward, CA"
1981-12-31 00:00:00,2630712,"Pittsburgh, PA"
1990-12-31 00:00:00,2630651,"Riverside-San Bernardino-Ontario, CA"
1994-12-31 00:00:00,2626939,"San Diego-Carlsbad-San Marcos, CA"
1992-12-31 00:00:00,2624500,"Nassau-Suffolk, NY"
1984-12-31 00:00:00,2623486,"Nassau-Suffolk, NY"
1992-12-31 00:00:00,2623204,"St. Louis, MO-IL"
1988-12-31 00:00:00,2623149,"Nassau-Suffolk, NY"
2003-12-31 00:00:00,2621815,"Baltimore-Towson, MD"
1985-12-31 00:00:00,2621546,"Nassau-Suffolk, NY"
1983-12-31 00:00:00,2621052,"Nassau-Suffolk, NY"
1982-12-31 00:00:00,2620312,"Pittsburgh, PA"
1989-12-31 00:00:00,2618626,"Nassau-Suffolk, NY"
1986-12-31 00:00:00,2618616,"Nassau-Suffolk, NY"
1992-12-31 00:00:00,2616238,"Minneapolis-St. Paul-Bloomington, MN-WI"
1987-12-31 00:00:00,2615404,"Nassau-Suffolk, NY"
1991-12-31 00:00:00,2615201,"St. Louis, MO-IL"
1991-12-31 00:00:00,2613323,"Nassau-Suffolk, NY"
2009-12-31 00:00:00,2611012,"Seattle-Bellevue-Everett, WA"
1993-12-31 00:00:00,2609266,"San Diego-Carlsbad-San Marcos, CA"
1990-12-31 00:00:00,2608291,"Nassau-Suffolk, NY"
1983-12-31 00:00:00,2606777,"Pittsburgh, PA"
1996-12-31 00:00:00,2606488,"Santa Ana-Anaheim-Irvine, CA"
1980-12-31 00:00:00,2605813,"Nassau-Suffolk, NY"
1990-12-31 00:00:00,2603891,"St. Louis, MO-IL"
1982-12-31 00:00:00,2603666,"Nassau-Suffolk, NY"
1977-12-31 00:00:00,2603300,"Nassau-Suffolk, NY"
2011-12-31 00:00:00,2602973,"Denver-Aurora, CO"
2012-12-31 00:00:00,2602184,"Miami-Miami Beach-Kendall, FL"
1978-12-31 00:00:00,2601400,"Nassau-Suffolk, NY"
1992-12-31 00:00:00,2601147,"San Diego-Carlsbad-San Marcos, CA"
1979-12-31 00:00:00,2601000,"Nassau-Suffolk, NY"
1981-12-31 00:00:00,2600771,"Nassau-Suffolk, NY"
2002-12-31 00:00:00,2600580,"Baltimore-Towson, MD"
1976-12-31 00:00:00,2600200,"Nassau-Suffolk, NY"
2011-12-31 00:00:00,2596450,"Oakland-Fremont-Hayward, CA"
1975-12-31 00:00:00,2596100,"Houston-Baytown-Sugar Land, TX"
1975-12-31 00:00:00,2594100,"Nassau-Suffolk, NY"
1989-12-31 00:00:00,2593921,"St. Louis, MO-IL"
1973-12-31 00:00:00,2593600,"Detroit-Livonia-Dearborn, MI"
1988-12-31 00:00:00,2591289,"St. Louis, MO-IL"
1973-12-31 00:00:00,2585100,"Nassau-Suffolk, NY"
1971-12-31 00:00:00,2582800,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
1972-12-31 00:00:00,2582100,"Nassau-Suffolk, NY"
1984-12-31 00:00:00,2581947,"Pittsburgh, PA"
1987-12-31 00:00:00,2581835,"St. Louis, MO-IL"
1984-12-31 00:00:00,2581703,"Atlanta-Sandy Springs-Marietta, GA"
1991-12-31 00:00:00,2581103,"Minneapolis-St. Paul-Bloomington, MN-WI"
1989-12-31 00:00:00,2578308,"Dallas-Plano-Irving, TX"
2004-12-31 00:00:00,2578104,"Tampa-St. Petersburg-Clearwater, FL"
2001-12-31 00:00:00,2577904,"Baltimore-Towson, MD"
1971-12-31 00:00:00,2574200,"Nassau-Suffolk, NY"
2018-12-31 00:00:00,2572962,"Orlando, FL"
2018-12-31 00:00:00,2572549,"Warren-Farmington Hills-Troy, MI"
1995-12-31 00:00:00,2572393,"Santa Ana-Anaheim-Irvine, CA"
1974-12-31 00:00:00,2570400,"Nassau-Suffolk, NY"
2011-12-31 00:00:00,2569856,"Miami-Miami Beach-Kendall, FL"
2008-12-31 00:00:00,2569538,"Seattle-Bellevue-Everett, WA"
1986-12-31 00:00:00,2566565,"St. Louis, MO-IL"
2017-12-31 00:00:00,2565440,"Warren-Farmington Hills-Troy, MI"
2010-12-31 00:00:00,2559296,"Oakland-Fremont-Hayward, CA"
2000-12-31 00:00:00,2557501,"Baltimore-Towson, MD"
2016-12-31 00:00:00,2556103,"Warren-Farmington Hills-Troy, MI"
1970-12-31 00:00:00,2555868,"Nassau-Suffolk, NY"
1991-12-31 00:00:00,2554271,"San Diego-Carlsbad-San Marcos, CA"
2009-12-31 00:00:00,2552195,"Denver-Aurora, CO"
1970-12-31 00:00:00,2551274,"St. Louis, MO-IL"
1985-12-31 00:00:00,2551153,"St. Louis, MO-IL"
1974-12-31 00:00:00,2551100,"Detroit-Livonia-Dearborn, MI"
1994-12-31 00:00:00,2549507,"Phoenix-Mesa-Scottsdale, AZ"
1990-12-31 00:00:00,2548237,"Minneapolis-St. Paul-Bloomington, MN-WI"
2015-12-31 00:00:00,2545119,"Warren-Farmington Hills-Troy, MI"
1971-12-31 00:00:00,2544700,"St. Louis, MO-IL"
2010-12-31 00:00:00,2543482,"Denver-Aurora, CO"
1985-12-31 00:00:00,2542677,"Pittsburgh, PA"
1994-12-31 00:00:00,2541371,"Santa Ana-Anaheim-Irvine, CA"
2014-12-31 00:00:00,2539768,"Warren-Farmington Hills-Troy, MI"
1972-12-31 00:00:00,2537900,"St. Louis, MO-IL"
1988-12-31 00:00:00,2537779,"Dallas-Plano-Irving, TX"
1970-12-31 00:00:00,2534503,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
1984-12-31 00:00:00,2534268,"St. Louis, MO-IL"
2007-12-31 00:00:00,2533311,"Seattle-Bellevue-Everett, WA"
2009-12-31 00:00:00,2532756,"Oakland-Fremont-Hayward, CA"
1973-12-31 00:00:00,2525900,"St. Louis, MO-IL"
2013-12-31 00:00:00,2525489,"Warren-Farmington Hills-Troy, MI"
1981-12-31 00:00:00,2524033,"St. Louis, MO-IL"
2003-12-31 00:00:00,2522780,"Tampa-St. Petersburg-Clearwater, FL"
1980-12-31 00:00:00,2521822,"St. Louis, MO-IL"
1983-12-31 00:00:00,2521510,"St. Louis, MO-IL"
1979-12-31 00:00:00,2519700,"St. Louis, MO-IL"
2018-12-31 00:00:00,2518036,"San Antonio, TX"
1982-12-31 00:00:00,2517896,"St. Louis, MO-IL"
1975-12-31 00:00:00,2516700,"St. Louis, MO-IL"
1986-12-31 00:00:00,2516600,"Pittsburgh, PA"
1976-12-31 00:00:00,2516300,"St. Louis, MO-IL"
1974-12-31 00:00:00,2515900,"St. Louis, MO-IL"
1978-12-31 00:00:00,2514800,"St. Louis, MO-IL"
1987-12-31 00:00:00,2514111,"Dallas-Plano-Irving, TX"
1993-12-31 00:00:00,2513289,"Santa Ana-Anaheim-Irvine, CA"
1990-12-31 00:00:00,2513216,"San Diego-Carlsbad-San Marcos, CA"
2017-12-31 00:00:00,2512917,"Orlando, FL"
1977-12-31 00:00:00,2510300,"St. Louis, MO-IL"
1975-12-31 00:00:00,2510000,"Detroit-Livonia-Dearborn, MI"
1989-12-31 00:00:00,2505983,"Minneapolis-St. Paul-Bloomington, MN-WI"
2012-12-31 00:00:00,2504929,"Warren-Farmington Hills-Troy, MI"
1983-12-31 00:00:00,2504519,"Atlanta-Sandy Springs-Marietta, GA"
2009-12-31 00:00:00,2500625,"Miami-Miami Beach-Kendall, FL"
2008-12-31 00:00:00,2500384,"Denver-Aurora, CO"
2010-12-31 00:00:00,2496435,"Miami-Miami Beach-Kendall, FL"
2008-12-31 00:00:00,2495790,"Oakland-Fremont-Hayward, CA"
2006-12-31 00:00:00,2495704,"Seattle-Bellevue-Everett, WA"
1987-12-31 00:00:00,2494837,"Pittsburgh, PA"
1999-12-31 00:00:00,2491254,"Baltimore-Towson, MD"
2011-12-31 00:00:00,2488306,"Warren-Farmington Hills-Troy, MI"
1974-12-31 00:00:00,2488100,"Houston-Baytown-Sugar Land, TX"
2002-12-31 00:00:00,2483575,"Tampa-St. Petersburg-Clearwater, FL"
1992-12-31 00:00:00,2483337,"Santa Ana-Anaheim-Irvine, CA"
1998-12-31 00:00:00,2480971,"Baltimore-Towson, MD"
1988-12-31 00:00:00,2479863,"Pittsburgh, PA"
1993-12-31 00:00:00,2478989,"Pittsburgh, PA"
2018-12-31 00:00:00,2478810,"Portland-Vancouver-Beaverton, OR-WA"
2008-12-31 00:00:00,2478745,"Miami-Miami Beach-Kendall, FL"
2009-12-31 00:00:00,2477589,"Warren-Farmington Hills-Troy, MI"
1992-12-31 00:00:00,2477012,"Pittsburgh, PA"
2006-12-31 00:00:00,2475812,"Warren-Farmington Hills-Troy, MI"
2010-12-31 00:00:00,2475666,"Warren-Farmington Hills-Troy, MI"
2007-12-31 00:00:00,2475344,"Warren-Farmington Hills-Troy, MI"
2008-12-31 00:00:00,2474757,"Warren-Farmington Hills-Troy, MI"
1997-12-31 00:00:00,2474658,"Baltimore-Towson, MD"
2017-12-31 00:00:00,2474274,"San Antonio, TX"
1991-12-31 00:00:00,2472127,"Pittsburgh, PA"
1994-12-31 00:00:00,2471125,"Pittsburgh, PA"
1986-12-31 00:00:00,2470039,"Dallas-Plano-Irving, TX"
1989-12-31 00:00:00,2469921,"Pittsburgh, PA"
2005-12-31 00:00:00,2469253,"Warren-Farmington Hills-Troy, MI"
1990-12-31 00:00:00,2468674,"Pittsburgh, PA"
1996-12-31 00:00:00,2468142,"Baltimore-Towson, MD"
1988-12-31 00:00:00,2467274,"Minneapolis-St. Paul-Bloomington, MN-WI"
2018-12-31 00:00:00,2462968,"Fort Worth-Arlington, TX"
1995-12-31 00:00:00,2462087,"Baltimore-Towson, MD"
1976-12-31 00:00:00,2461700,"Detroit-Livonia-Dearborn, MI"
2004-12-31 00:00:00,2461263,"Warren-Farmington Hills-Troy, MI"
1995-12-31 00:00:00,2460192,"Pittsburgh, PA"
2007-12-31 00:00:00,2459562,"Oakland-Fremont-Hayward, CA"
2017-12-31 00:00:00,2456462,"Portland-Vancouver-Beaverton, OR-WA"
2007-12-31 00:00:00,2453567,"Miami-Miami Beach-Kendall, FL"
2016-12-31 00:00:00,2452986,"Orlando, FL"
2005-12-31 00:00:00,2452920,"Seattle-Bellevue-Everett, WA"
1994-12-31 00:00:00,2452318,"Baltimore-Towson, MD"
2007-12-31 00:00:00,2449476,"Denver-Aurora, CO"
1996-12-31 00:00:00,2447532,"Pittsburgh, PA"
2003-12-31 00:00:00,2446278,"Warren-Farmington Hills-Troy, MI"
